"","x"
"1",0.17085868172043
"2",0.167986152688172
"3",0.170205424731183
"4",0.195857912903226
"5",0.172589348387097
"6",0.180610403225806
"7",0.188841078494624
"8",0.160233191397849
"9",0.158304491397849
"10",0.167057449462366
"11",0.154907403225806
"12",0.167021682795699
"13",0.173117701075269
"14",0.170626643010753
"15",0.163775604301075
"16",0.168003759139785
"17",0.197778017204301
"18",0.178290450537634
"19",0.179945452688172
"20",0.144332061290323
"21",0.163415077419355
"22",0.163451351612903
"23",0.166927016129032
"24",0.180883365591398
"25",0.171782530107527
"26",0.153006719354839
"27",0.165235007526882
"28",0.151448320430108
"29",0.164630602150538
"30",0.190150340860215
"31",0.182084507526882
"32",0.18062185483871
"33",0.173283629032258
"34",0.178443510752688
"35",0.196585567741935
"36",0.180925
"37",0.183926134408602
"38",0.174807549462366
"39",0.158483970967742
"40",0.15351004516129
"41",0.162022930107527
"42",0.159855859139785
"43",0.164867892473118
"44",0.161339892473118
"45",0.156694423655914
"46",0.153609265591398
"47",0.16600715483871
"48",0.167629464516129
"49",0.185986193548387
"50",0.174639676344086
"51",0.183397146236559
"52",0.1662249
"53",0.168619778494624
"54",0.158362307526882
"55",0.184030360215054
"56",0.18359648172043
"57",0.178974731182796
"58",0.177463410752688
"59",0.229937321505376
"60",0.203622674193548
"61",0.183801553763441
"62",0.182303197849462
"63",0.145974295698925
"64",0.17967034516129
"65",0.163679340860215
"66",0.151577752688172
"67",0.158034038709677
"68",0.160127192473118
"69",0.157233867741935
"70",0.164042539784946
"71",0.164783812903226
"72",0.173504279569892
"73",0.167346483870968
"74",0.165355735483871
"75",0.170512303225806
"76",0.194427087096774
"77",0.17259812688172
"78",0.15611755483871
"79",0.177408678494624
"80",0.1782645
"81",0.17477291827957
"82",0.163026865591398
"83",0.179428432258064
"84",0.139009543010753
"85",0.156337530107527
"86",0.149914651612903
"87",0.152099321505376
"88",0.143757633333333
"89",0.208653753763441
"90",0.231037439784946
"91",0.213844979569892
"92",0.209167829032258
"93",0.203696438709677
"94",0.199677097849462
"95",0.207660575268817
"96",0.250545107526882
"97",0.238392684946237
"98",0.223921662365591
"99",0.187746612903226
"100",0.196373927956989
"101",0.183884152688172
"102",0.162321287096774
"103",0.158542379569892
"104",0.15288300860215
"105",0.163636977419355
"106",0.157019248387097
"107",0.152920570967742
"108",0.162945829032258
"109",0.167429168817204
"110",0.164583311827957
"111",0.178304322580645
"112",0.160062565591398
"113",0.163477364516129
"114",0.179012960215054
"115",0.184658106451613
"116",0.173921955913978
"117",0.184459322580645
"118",0.182510909677419
"119",0.148178962365591
"120",0.166808427956989
"121",0.163837108602151
"122",0.190469829032258
"123",0.146583387096774
"124",0.144185653763441
"125",0.147342527956989
"126",0.134553931182796
"127",0.143159611827957
"128",0.209063894623656
"129",0.194831849462366
"130",0.22127523655914
"131",0.254285678494624
"132",0.209249539784946
"133",0.210171666666667
"134",0.212426220430108
"135",0.2010861
"136",0.226797179569893
"137",0.226950207526882
"138",0.215359988172043
"139",0.277449975268817
"140",0.253259608602151
"141",0.241311749462366
"142",0.22494597311828
"143",0.20058491827957
"144",0.190264084946237
"145",0.189909819354839
"146",0.166865303225806
"147",0.157759984946236
"148",0.158794980645161
"149",0.168946906451613
"150",0.155905152688172
"151",0.166042434408602
"152",0.156756823655914
"153",0.174713139784946
"154",0.173211707526882
"155",0.164570868817204
"156",0.165942150537634
"157",0.170232416129032
"158",0.173915419354839
"159",0.179530121505376
"160",0.170185016129032
"161",0.198031076344086
"162",0.198938422580645
"163",0.158983548387097
"164",0.137051015053763
"165",0.14317512688172
"166",0.155285562365591
"167",0.138869178494624
"168",0.147771448387097
"169",0.146829987096774
"170",0.151233637634409
"171",0.151800046236559
"172",0.159328415053763
"173",0.177087149462366
"174",0.223001861290323
"175",0.222743264516129
"176",0.19652596344086
"177",0.205897788172043
"178",0.22209466344086
"179",0.224188947311828
"180",0.217766007526882
"181",0.218622066666667
"182",0.226220407526882
"183",0.212024958064516
"184",0.294224130107527
"185",0.276801476344086
"186",0.248984410752688
"187",0.237778169892473
"188",0.236908667741935
"189",0.235561786021505
"190",0.213700588172043
"191",0.218870003225806
"192",0.198193621505376
"193",0.180968841935484
"194",0.172304133333333
"195",0.182803360215054
"196",0.165291356989247
"197",0.159954638709677
"198",0.159490172043011
"199",0.162678395698925
"200",0.16516035483871
"201",0.166183617204301
"202",0.16544041827957
"203",0.156497961290323
"204",0.167764980645161
"205",0.156968009677419
"206",0.166294475268817
"207",0.183277864516129
"208",0.177760502150538
"209",0.195193360215054
"210",0.136825179569892
"211",0.145414421505376
"212",0.141742007526882
"213",0.166164992473118
"214",0.161572329032258
"215",0.161222434408602
"216",0.162484367741935
"217",0.146949879569892
"218",0.154014910752688
"219",0.232529848387097
"220",0.214237884946237
"221",0.211601383870968
"222",0.231384974193548
"223",0.201446719354839
"224",0.216706538709677
"225",0.221647776344086
"226",0.214362396774194
"227",0.222451662365591
"228",0.226887512903226
"229",0.219316616129032
"230",0.223755377419355
"231",0.2611966
"232",0.275946929032258
"233",0.248821352688172
"234",0.23330955483871
"235",0.228268020430108
"236",0.25353538172043
"237",0.234184543010753
"238",0.216304234408602
"239",0.216312411827957
"240",0.210282360215054
"241",0.179735633333333
"242",0.182670829032258
"243",0.179012123655914
"244",0.173526172043011
"245",0.169384058064516
"246",0.160100547311828
"247",0.147462607526882
"248",0.155672874193548
"249",0.167887367741936
"250",0.162756896774194
"251",0.173894808602151
"252",0.170258784946237
"253",0.170066847311828
"254",0.163487896774194
"255",0.1667818
"256",0.18947979139785
"257",0.1745788
"258",0.184462722580645
"259",0.15349987311828
"260",0.137747204301075
"261",0.148170715053763
"262",0.138356059139785
"263",0.116922824731183
"264",0.130946758064516
"265",0.16570373655914
"266",0.175295122580645
"267",0.191754322580645
"268",0.231371655913979
"269",0.233046251612903
"270",0.220407033333333
"271",0.227523215053763
"272",0.188470449462366
"273",0.215589504301075
"274",0.201944465591398
