"","x"
"1",0.326263885555555
"2",0.324367347777778
"3",0.330404684444444
"4",0.346351356666667
"5",0.318411086666667
"6",0.318403753333333
"7",0.330062052222222
"8",0.316203408888889
"9",0.312294601111111
"10",0.319895685555556
"11",0.309228632222222
"12",0.324031511111111
"13",0.331054665555556
"14",0.324990876666667
"15",0.314588251111111
"16",0.318301118888889
"17",0.340563696666667
"18",0.31527942
"19",0.303136587777778
"20",0.254298334444444
"21",0.296051424444444
"22",0.303219417777778
"23",0.321705455555556
"24",0.337810043333333
"25",0.332106144444444
"26",0.319558031111111
"27",0.330234357777778
"28",0.315089207777778
"29",0.326063325555556
"30",0.336968893333333
"31",0.33865121
"32",0.328417893333333
"33",0.316886356666667
"34",0.314882377777778
"35",0.335999214444444
"36",0.309914104444444
"37",0.294094612222222
"38",0.283811442222222
"39",0.272395866666667
"40",0.276561603333333
"41",0.307941663333333
"42",0.319414923333333
"43",0.323424347777778
"44",0.330877845555556
"45",0.330879582222222
"46",0.335630968888889
"47",0.3217211
"48",0.327320833333333
"49",0.338177086666667
"50",0.328973874444444
"51",0.340139281111111
"52",0.320557306666667
"53",0.317449677777778
"54",0.287801783333333
"55",0.322783693333333
"56",0.319633863333333
"57",0.31480218
"58",0.30319933
"59",0.327761342222222
"60",0.297165194444445
"61",0.295965817777778
"62",0.293133087777778
"63",0.255695904444444
"64",0.30475617
"65",0.319347533333333
"66",0.320946001111111
"67",0.327070728888889
"68",0.329614177777778
"69",0.333366684444445
"70",0.326652142222222
"71",0.33898951
"72",0.344997228888889
"73",0.332302106666667
"74",0.319643801111111
"75",0.327299244444444
"76",0.343364271111111
"77",0.332971036666667
"78",0.285610205555556
"79",0.310416342222222
"80",0.319264066666667
"81",0.317067541111111
"82",0.282485096666667
"83",0.294759113333333
"84",0.223343547777778
"85",0.242055683333333
"86",0.234859214444444
"87",0.25744329
"88",0.272229507777778
"89",0.346204461111111
"90",0.35484879
"91",0.34889162
"92",0.343714692222222
"93",0.337614501111111
"94",0.330391878888889
"95",0.342137983333333
"96",0.30364042
"97",0.309009475555556
"98",0.302226238888889
"99",0.259117056666667
"100",0.298757226666667
"101",0.299589465555555
"102",0.277828204444445
"103",0.27840429
"104",0.294938825555556
"105",0.325020502222222
"106",0.320316866666667
"107",0.321406961111111
"108",0.325127224444445
"109",0.326644393333333
"110",0.327141212222222
"111",0.329856232222222
"112",0.30737564
"113",0.313733552222222
"114",0.330249895555556
"115",0.331999998888889
"116",0.335133005555556
"117",0.320842595555556
"118",0.309360365555556
"119",0.262328287777778
"120",0.297524682222222
"121",0.28251406
"122",0.31467558
"123",0.230760838888889
"124",0.236420487777778
"125",0.241052358888889
"126",0.232931013333333
"127",0.255485291111111
"128",0.342534201111111
"129",0.32780714
"130",0.352283496666667
"131",0.385763708888889
"132",0.355878155555556
"133",0.345761548888889
"134",0.353762298888889
"135",0.335828633333333
"136",0.360687648888889
"137",0.355858496666667
"138",0.344296186666667
"139",0.315943698888889
"140",0.302037683333333
"141",0.297362385555555
"142",0.309011486666667
"143",0.272713748888889
"144",0.282719187777778
"145",0.299400294444444
"146",0.276465825555556
"147",0.275460366666667
"148",0.296053925555556
"149",0.319291156666667
"150",0.310599476666667
"151",0.32197618
"152",0.320707326666667
"153",0.339436122222222
"154",0.338375426666667
"155",0.326466741111111
"156",0.318400851111111
"157",0.324287072222222
"158",0.325693783333333
"159",0.335031383333333
"160",0.323099524444444
"161",0.345934801111111
"162",0.338010097777778
"163",0.279404457777778
"164",0.237108023333333
"165",0.239414301111111
"166",0.257076245555556
"167",0.228849076666667
"168",0.244332756666667
"169",0.25192935
"170",0.257421926666667
"171",0.262123752222222
"172",0.286028958888889
"173",0.321909827777778
"174",0.350035582222222
"175",0.362476922222222
"176",0.34532019
"177",0.348434462222222
"178",0.35905671
"179",0.362176516666667
"180",0.355994146666667
"181",0.350656127777778
"182",0.353646542222222
"183",0.332574872222222
"184",0.333184281111111
"185",0.327465418888889
"186",0.323376297777778
"187",0.321135011111111
"188",0.300179016666667
"189",0.307109474444444
"190",0.30136034
"191",0.322236451111111
"192",0.304748027777778
"193",0.286218524444444
"194",0.286293286666667
"195",0.308496863333333
"196",0.314102094444444
"197",0.310984458888889
"198",0.320138381111111
"199",0.322276787777778
"200",0.325037151111111
"201",0.328598547777778
"202",0.324507281111111
"203",0.302779467777778
"204",0.319038102222222
"205",0.298145648888889
"206",0.312238262222222
"207",0.333337161111111
"208",0.328219175555556
"209",0.335940413333333
"210",0.254883786666667
"211",0.244817781111111
"212",0.230169357777778
"213",0.268859025555556
"214",0.265511308888889
"215",0.265419065555556
"216",0.271788586666667
"217",0.245687212222222
"218",0.260608676666667
"219",0.366907504444444
"220",0.346249172222222
"221",0.342361015555556
"222",0.361845842222222
"223",0.342333622222222
"224",0.361261694444445
"225",0.358911502222222
"226",0.350001687777778
"227",0.356714376666667
"228",0.356116618888889
"229",0.340895245555556
"230",0.34597934
"231",0.325734883333333
"232",0.325618696666667
"233",0.331389117777778
"234",0.318268561111111
"235",0.325916472222222
"236",0.327416375555556
"237",0.308600983333333
"238",0.296542283333333
"239",0.303020735555556
"240",0.31111659
"241",0.280421976666667
"242",0.283624817777778
"243",0.30122986
"244",0.304325622222222
"245",0.32393918
"246",0.311666344444444
"247",0.303764836666667
"248",0.309010085555555
"249",0.326233481111111
"250",0.312975344444444
"251",0.317945382222222
"252",0.316136432222222
"253",0.307577085555556
"254",0.293827508888889
"255",0.305022681111111
"256",0.330208546666667
"257",0.317960205555556
"258",0.31403585
"259",0.274414276666667
"260",0.231545033333333
"261",0.24724273
"262",0.237542437777778
"263",0.221320021111111
"264",0.23685273
"265",0.293228954444444
"266",0.302500876666667
"267",0.314558437777778
"268",0.350589242222222
"269",0.362016817777778
"270",0.357906532222222
"271",0.359117138888889
"272",0.319384645555556
"273",0.349307548888889
"274",0.341158442222222
"275",0.347374925555556
"276",0.352832797777778
"277",0.349907847777778
"278",0.347086965555556
"279",0.340680573333333
"280",0.342628476666667
"281",0.33187781
"282",0.338605925555556
"283",0.321868185555556
"284",0.323534384444444
"285",0.31435946
"286",0.302705191111111
"287",0.312726103333333
"288",0.31503465
"289",0.309346061111111
"290",0.311536575555556
"291",0.312229984444444
"292",0.311364668888889
"293",0.31676781
"294",0.313047214444444
"295",0.323552763333333
"296",0.326653737777778
"297",0.307788733333333
"298",0.315741931111111
"299",0.325050382222222
"300",0.32141432
"301",0.308790015555556
"302",0.315085748888889
"303",0.260644317777778
"304",0.298670524444444
"305",0.33709398
"306",0.299140067777778
"307",0.307882088888889
"308",0.257653487777778
"309",0.260591645555556
"310",0.251058896666667
"311",0.253364182222222
"312",0.270109057777778
"313",0.255793022222222
"314",0.273755603333333
"315",0.313992458888889
"316",0.331183265555556
"317",0.297991397777778
"318",0.346589808888889
"319",0.365016308888889
"320",0.345027354444444
"321",0.34062141
"322",0.36302991
"323",0.356248214444444
"324",0.345290321111111
"325",0.363417585555556
"326",0.355941297777778
"327",0.321079342222222
"328",0.323170095555556
"329",0.352898612222222
"330",0.312016067777778
"331",0.368688422222222
"332",0.327298693333333
"333",0.312758581111111
"334",0.327919623333333
"335",0.319494946666667
"336",0.322926698888889
"337",0.327759265555556
"338",0.331247708888889
"339",0.318638807777778
"340",0.300522878888889
"341",0.320861974444444
"342",0.324802734444444
"343",0.311189472222222
"344",0.314374154444444
"345",0.307181676666667
"346",0.287057121111111
"347",0.31433404
"348",0.307208743333333
"349",0.313735474444444
"350",0.316386026666667
"351",0.319381125555556
"352",0.294232357777778
"353",0.310804312222222
"354",0.31389724
"355",0.29091267
"356",0.312045928888889
"357",0.287149458888889
"358",0.327762344444444
"359",0.307864683333333
"360",0.333573505555556
"361",0.256714323333333
"362",0.269021431111111
"363",0.254175638888889
"364",0.235661007777778
"365",0.2630547
"366",0.268052551111111
"367",0.297442711111111
"368",0.288450802222222
"369",0.30899475
"370",0.342773197777778
"371",0.361390098888889
"372",0.373988833333333
"373",0.370384464444444
"374",0.388337045555556
"375",0.354289227777778
"376",0.35362196
"377",0.356900457777778
"378",0.346678723333333
"379",0.360359628888889
"380",0.3556681
"381",0.391969456666667
"382",0.366631808888889
"383",0.342998994444444
"384",0.33415226
"385",0.324098795555556
"386",0.318204636666667
"387",0.313174641111111
"388",0.31182675
"389",0.316699366666667
"390",0.305023144444444
"391",0.306301122222222
"392",0.314497403333333
"393",0.305110757777778
"394",0.312906632222222
"395",0.302136645555556
"396",0.299247581111111
"397",0.322614713333333
"398",0.328838448888889
"399",0.323274291111111
"400",0.321391634444444
"401",0.317260445555556
"402",0.307401471111111
"403",0.303203747777778
"404",0.312713766666667
"405",0.334782603333333
"406",0.326598747777778
"407",0.32728663
"408",0.315895281111111
"409",0.306397368888889
"410",0.294487701111111
"411",0.304924717777778
"412",0.305678247777778
"413",0.315218788888889
"414",0.268587312222222
"415",0.245504245555556
"416",0.257511477777778
"417",0.252903411111111
"418",0.221643752222222
"419",0.272982335555556
"420",0.274352397777778
"421",0.256969466666667
"422",0.275462695555556
"423",0.307309146666667
"424",0.289184748888889
"425",0.3628148
"426",0.375255681111111
"427",0.367756698888889
"428",0.3495087
"429",0.374645693333333
"430",0.35415559
"431",0.353596047777778
"432",0.379065637777778
"433",0.375684113333333
"434",0.379924963333333
"435",0.373814954444445
"436",0.36985125
"437",0.34607112
"438",0.309238338888889
"439",0.315442706666667
"440",0.326387761111111
"441",0.322238908888889
"442",0.31244718
"443",0.297910307777778
"444",0.315805558888889
"445",0.318999482222222
"446",0.29979334
"447",0.291222296666667
"448",0.309912962222222
"449",0.29452712
"450",0.311925005555556
"451",0.318621181111111
"452",0.3328198
"453",0.340751215555555
"454",0.324750902222222
"455",0.331106433333333
"456",0.320736008888889
"457",0.338122708888889
"458",0.315094175555556
"459",0.312813623333333
"460",0.295984293333333
"461",0.283178245555556
"462",0.312024588888889
"463",0.302027343333333
"464",0.304255913333333
"465",0.301241783333333
"466",0.299384348888889
"467",0.29986213
"468",0.266608035555556
"469",0.229501373333333
"470",0.215207962222222
"471",0.253439214444444
"472",0.269379538888889
"473",0.286124585555556
"474",0.25811962
"475",0.270573732222222
"476",0.327795264444444
"477",0.340654154444445
"478",0.367770654444444
"479",0.372000701111111
"480",0.378468395555556
"481",0.35638224
"482",0.350981251111111
"483",0.382158524444444
"484",0.387548942222222
"485",0.37733378
"486",0.356940313333333
"487",0.342930875555556
"488",0.357824877777778
"489",0.375068134444445
"490",0.363575526666667
"491",0.325186024444444
"492",0.315851591111111
"493",0.327097998888889
"494",0.311834247777778
"495",0.317189638888889
"496",0.304925292222222
"497",0.305229747777778
"498",0.300417442222222
"499",0.292353518888889
"500",0.249934987777778
"501",0.292170095555556
"502",0.303348691111111
"503",0.322769948888889
"504",0.339563725555556
"505",0.336987033333333
"506",0.334262893333333
"507",0.331801756666667
"508",0.314344377777778
"509",0.332495826666667
"510",0.323775808888889
"511",0.297156755555556
"512",0.292579648888889
"513",0.326019706666667
"514",0.304181285555556
"515",0.306590111111111
"516",0.300383203333333
"517",0.33473554
"518",0.32738497
"519",0.288746557777778
"520",0.276302845555556
"521",0.24644196
"522",0.236684737777778
"523",0.238311866666667
"524",0.25392105
"525",0.26041891
"526",0.286990935555556
"527",0.318016034444444
"528",0.378459102222222
"529",0.342957745555555
"530",0.34065579
"531",0.372454381111111
"532",0.369843743333333
"533",0.378315773333333
"534",0.359451644444444
"535",0.374512395555556
"536",0.367610017777778
"537",0.378127886666667
"538",0.379661217777778
"539",0.354053196666667
"540",0.342595756666667
"541",0.343265085555556
"542",0.330352836666667
"543",0.346004333333333
"544",0.300288192222222
"545",0.325677833333333
"546",0.317445163333333
"547",0.330574221111111
"548",0.31313797
"549",0.308956266666667
"550",0.301153278888889
"551",0.307535296666667
"552",0.283107461111111
"553",0.304751548888889
"554",0.290580233333333
"555",0.296372593333333
"556",0.301512134444444
"557",0.320954368888889
"558",0.333152501111111
"559",0.333862524444444
"560",0.338776634444444
"561",0.339892842222222
"562",0.320903668888889
"563",0.294877004444444
"564",0.31487961
"565",0.323444145555556
"566",0.317904775555556
"567",0.32726639
"568",0.311273562222222
"569",0.327471663333333
"570",0.318310648888889
"571",0.306464604444444
"572",0.268594862222222
"573",0.256669176666667
"574",0.256364173333333
"575",0.267641358888889
"576",0.251363992222222
"577",0.279445107777778
"578",0.284685415555556
"579",0.336858008888889
"580",0.346813008888889
"581",0.381782368888889
"582",0.370758776666667
"583",0.335996127777778
"584",0.34322521
"585",0.35976468
"586",0.369725157777778
"587",0.369271562222222
"588",0.392559226666667
"589",0.395200186666667
"590",0.379201767777778
"591",0.367141175555556
"592",0.35396028
"593",0.370984231111111
"594",0.353196495555555
"595",0.328398333333333
"596",0.333361758888889
"597",0.323148926666667
"598",0.297591906666667
"599",0.327929152222222
"600",0.330092178888889
"601",0.343138752222222
"602",0.327349188888889
"603",0.30573586
"604",0.307528727777778
"605",0.254209531111111
"606",0.300117198888889
"607",0.294900337777778
"608",0.308173105555556
"609",0.297944063333333
"610",0.303197265555556
"611",0.31877214
"612",0.328174747777778
"613",0.312101698888889
"614",0.339847866666667
"615",0.320363714444444
"616",0.317967927777778
"617",0.325547246666667
"618",0.322126488888889
"619",0.310245505555556
"620",0.316589893333333
"621",0.327308223333333
"622",0.31226839
"623",0.315722112222222
"624",0.255001466666667
"625",0.284996004444444
"626",0.25884493
"627",0.256629671111111
"628",0.247244213333333
"629",0.282969131111111
"630",0.316250025555556
"631",0.33280096
"632",0.305514707777778
"633",0.306319582222222
"634",0.331695748888889
"635",0.339619984444444
"636",0.391947452222222
"637",0.379889711111111
"638",0.344688027777778
"639",0.322637633333333
"640",0.327074842222222
"641",0.373761028888889
"642",0.366262492222222
"643",0.350606894444444
"644",0.361386888888889
"645",0.35699207
"646",0.356150754444444
"647",0.344108706666667
"648",0.350573945555556
"649",0.355056292222222
"650",0.329729891111111
"651",0.305086935555556
"652",0.308385681111111
"653",0.307800441111111
"654",0.330855406666667
"655",0.325790632222222
"656",0.307436011111111
"657",0.292770957777778
"658",0.302527647777778
"659",0.284860084444444
"660",0.317618725555556
"661",0.303745573333333
"662",0.287615384444444
"663",0.29469351
"664",0.300079012222222
"665",0.29401663
"666",0.29243758
"667",0.309213381111111
"668",0.289620005555556
"669",0.30122762
"670",0.324363554444444
"671",0.334750286666667
"672",0.318715565555556
"673",0.311037621111111
"674",0.320357516666667
"675",0.319787191111111
"676",0.311521318888889
"677",0.327805215555556
"678",0.285837726666667
"679",0.281689992222222
"680",0.26451829
"681",0.291872987777778
"682",0.319524346666667
"683",0.321080607777778
"684",0.302437976666667
"685",0.290050133333333
"686",0.272923264444444
"687",0.365826814444444
"688",0.390692193333333
"689",0.391846345555555
"690",0.404999765555555
"691",0.343140755555556
"692",0.328114817777778
"693",0.350097245555556
"694",0.347668532222222
"695",0.343108643333333
"696",0.346160285555556
"697",0.364814063333333
"698",0.347158983333333
"699",0.346530204444444
"700",0.343563875555556
"701",0.345093535555556
"702",0.337046601111111
"703",0.319581527777778
"704",0.275635073333333
"705",0.265359975555556
"706",0.268216994444444
"707",0.272569436666667
"708",0.33366491
"709",0.322662966666667
"710",0.300710121111111
"711",0.289394965555555
"712",0.329610831111111
"713",0.323031946666667
"714",0.32766218
"715",0.267025835555556
"716",0.305343624444444
"717",0.304439513333333
"718",0.294788103333333
"719",0.303073163333333
"720",0.293919958888889
"721",0.289564423333333
"722",0.307108844444444
"723",0.295150287777778
"724",0.294947144444444
"725",0.317438512222222
"726",0.321938742222222
"727",0.32568174
"728",0.33536482
"729",0.315283313333333
"730",0.328272933333333
"731",0.320614074444444
"732",0.293849891111111
"733",0.275281114444444
"734",0.291792363333333
"735",0.30126377
"736",0.297356801111111
"737",0.317413437777778
