"plotid","error","value"
"1068",0,2764.24266486886
"1069",0,2716.92936127143
"107",0,2275.75081851868
"1070",0,2722.87251065452
"1071",0,2386.22323219996
"1072",0,2253.48817155487
"1073",0,2690.09732894702
"1074",0,2742.0297345883
"1075",0,2768.76904912526
"1076",0,2825.89721703307
"1077",0,2828.23607347733
"1078",0,2795.50096480159
"1079",0,2832.71233972817
"108",0,2457.38620542739
"1080",0,2814.82774165691
"1081",0,2825.40997206457
"1082",0,2563.71351218425
"1083",0,2596.28424762332
"1084",0,2723.86542778926
"1085",0,2657.06907834543
"1086",0,2575.63692379195
"1087",0,2579.91616031686
"1088",0,2690.23274551303
"1089",0,2732.4407917172
"109",0,2452.64416542991
"1090",0,2309.0038247355
"1091",0,2240.22999787408
"1092",0,2012.51675997267
"1093",0,2734.43656261032
"1094",0,2882.84799365393
"1095",0,2314.17033462102
"1096",0,2322.33053925998
"1097",0,2554.38237978776
"1098",0,2547.77192457237
"1099",0,2558.56016121758
"11",0,2540.55636920951
"110",0,2397.80968011217
"1100",0,2707.54495472286
"1101",0,2306.87719169613
"1102",0,2148.70722298891
"1103",0,2049.03199527595
"1104",0,2740.99911699535
"111",0,2415.92683602746
"112",0,2369.81679808835
"113",0,2376.55646970336
"114",0,2341.85607077525
"115",0,2220.12922257565
"116",0,2276.80645619184
"117",0,2758.66489299062
"118",0,2772.28168085419
"119",0,2730.77803441012
"12",0,2524.89688820179
"120",0,2643.56467528286
"121",0,2795.898618202
"122",0,2866.59322863523
"123",0,2818.00876435505
"124",0,2843.00219841498
"125",0,2834.43234279378
"126",0,2847.79636408749
"127",0,2834.39427868504
"128",0,2810.33040709664
"129",0,2860.1212165457
"13",0,2521.78048984809
"130",0,2816.79936709589
"131",0,2808.8472520191
"132",0,2854.17786804744
"133",0,2870.51782500866
"134",0,2937.69600258815
"135",0,2946.47892414142
"136",0,2978.07295388762
"137",0,2982.49442290588
"138",0,2834.05153432012
"139",0,2627.21190555207
"14",0,2516.74510774995
"140",0,2633.55578098849
"141",0,2609.95163104863
"142",0,2461.4255375407
"143",0,2562.99099310014
"144",0,2564.0595519422
"145",0,2567.24646966285
"146",0,2547.6836521564
"147",0,2538.89400694344
"148",0,2526.9812766827
"149",0,2488.01774256212
"15",0,2511.53712628633
"150",0,2455.16627198295
"151",0,2431.41606374371
"152",0,2421.51099836031
"153",0,2394.85023008384
"154",0,2383.27503147973
"155",0,2210.42736559059
"156",0,2369.27218210324
"157",0,2307.62025944243
"158",0,2289.99896019008
"159",0,2266.48376365229
"16",0,2476.71803368673
"160",0,2761.6953539493
"161",0,2727.61197216186
"162",0,2726.83975313265
"163",0,2732.81927872044
"164",0,2727.75533924387
"165",0,2733.87048016905
"166",0,2745.13993805071
"167",0,2785.21260269821
"168",0,2789.48713688579
"169",0,2794.44387339072
"17",0,2421.92685886531
"170",0,2793.15201200079
"171",0,2803.50572899507
"172",0,2805.6583448862
"173",0,2876.93849054774
"174",0,2810.63396253049
"175",0,2820.11294934436
"176",0,2878.25878476474
"177",0,2919.95478230904
"178",0,2898.79329690357
"179",0,2937.54661361157
"18",0,2442.56827885068
"180",0,2959.45269087527
"181",0,2967.65681194945
"182",0,2975.61311763585
"183",0,2976.9610012535
"184",0,2715.45627745334
"185",0,2695.11681425638
"186",0,2498.06204760585
"187",0,2449.78129195617
"188",0,2572.16159679943
"189",0,2547.73197137623
"19",0,2607.48225317669
"190",0,2567.39610179003
"191",0,2540.18146012128
"192",0,2557.17585933754
"193",0,2511.50441312076
"194",0,2517.63509032786
"195",0,2509.50052987836
"196",0,2490.91227902815
"197",0,2451.8170872012
"198",0,2446.27354677843
"199",0,2441.46081926328
"2",0,2574.29172784545
"20",0,2579.16379367332
"200",0,2412.29280874529
"201",0,2385.78981723382
"202",0,2385.91914500356
"203",0,2364.226428455
"204",0,2321.75713866583
"205",0,2291.66800096459
"206",0,2291.51231991082
"207",0,2242.03498255582
"208",0,2689.97279923162
"209",0,2686.64428200185
"21",0,2579.29219941192
"210",0,2671.75238021177
"211",0,2665.13204655691
"212",0,2714.13622658891
"213",0,2739.07635245333
"214",0,2761.86460704196
"215",0,2784.95540456975
"216",0,2560.95967656386
"217",0,2745.73298371759
"218",0,2760.65873770592
"219",0,2772.40033290858
"22",0,2530.72553983623
"220",0,2824.66962511007
"221",0,2845.08304798438
"222",0,2824.80127765255
"223",0,2871.63186361807
"224",0,2815.02839037065
"225",0,2925.84718390193
"226",0,2937.51337522933
"227",0,2953.96318476955
"228",0,2820.10271506008
"229",0,2970.96571204645
"23",0,2515.16726371062
