"plotid","error","value"
"502",0,-1691.59267577169
"503",0,-2775.51084359634
"504",0,481.790633744834
"505",0,-3898.40458775542
"506",0,-4847.73656706508
"507",0,-4230.03061001362
"508",0,-4363.41257608512
"509",0,-4342.83490623578
"51",0,-4689.69698541008
"510",0,-4316.94916098244
"511",0,-3142.09607183034
"512",0,-3287.08727081813
"513",0,-3195.18386911755
"514",0,-3543.03634301136
"515",0,-3812.75572776449
"516",0,-4074.93876304288
"517",0,-3921.08411216124
"518",0,-4243.46883412199
"519",0,-3336.18718988028
"52",0,-5012.08142531632
"520",0,-2429.29761377937
"521",0,-990.173906834682
"522",0,-1051.2053987288
"523",0,-1023.25356189875
"524",0,-1332.69659515849
"525",0,-1400.36963843872
"526",0,-2476.15448151234
"527",0,-2920.91041199064
"528",0,-3546.31119625445
"529",0,-3649.18921081096
"53",0,-5000.49171566271
"530",0,-4372.78508799371
"531",0,-4334.49851363428
"532",0,-3966.1461320735
"533",0,-3900.93312565036
"534",0,-4521.27610678288
"535",0,-4396.83123829202
"536",0,-4662.64238707801
"537",0,-4233.41550537425
"538",0,-4569.6226717212
"539",0,-4639.13877985499
"54",0,-3724.93680239698
"540",0,-4991.04496433181
"541",0,-5145.60867876274
"542",0,-5371.2599947635
"543",0,-5100.12448975212
"544",0,-4916.90383519324
"545",0,-3921.64160578802
"546",0,-4256.67910598991
"547",0,-4402.9506988405
"548",0,-3962.58888928539
"549",0,-3827.27218965773
"55",0,-4514.49423010293
"550",0,-3101.64295294738
"551",0,-3694.28385485043
"552",0,-2812.99291257528
"553",0,-2556.29147283334
"554",0,-2477.2658047166
"555",0,-1540.9224414648
"556",0,-2874.70452127967
"557",0,-3177.60906017029
"558",0,-3675.65266557429
"559",0,-3221.29154239841
"56",0,-4398.52987267744
"560",0,-2578.24193121182
"561",0,-134.833178767982
"562",0,-3360.94323271673
"563",0,-4131.95787661046
"564",0,-3773.47024017389
"565",0,-4046.93208632151
"566",0,-3857.08226556104
"567",0,-4341.3000654871
"568",0,-4360.33354791771
"569",0,-4234.18487969046
"57",0,-3557.3127688672
"570",0,-3679.37704760767
"571",0,-3577.15220203874
"572",0,-2972.81171057957
"573",0,-2420.99769575594
"574",0,-1085.56823065539
"575",0,-1468.99963682383
"576",0,-1626.34638816456
"577",0,-2644.01454021085
"578",0,-2995.80321327122
"579",0,-3391.2210655987
"58",0,-2763.76407264739
"580",0,-3513.45365907008
"581",0,-4163.42553594253
"582",0,-4343.04593458364
"583",0,-4384.0764443382
"584",0,-4308.41498154149
"585",0,-4139.94787470751
"586",0,-4264.01126066185
"587",0,-4563.85838975008
"588",0,-4180.33521446101
"589",0,-4064.60215629395
"59",0,-3457.35412181955
"590",0,-4490.40757956979
"591",0,-4618.25647268502
"592",0,-5221.55168086721
"593",0,-4849.36427863198
"594",0,-5042.24721554072
"595",0,-5205.10384881707
"596",0,-4964.17127030759
"597",0,-5062.22818212049
"598",0,-5256.39605557455
"599",0,-2344.69976767631
"6",0,-4182.99482012727
"60",0,-2529.07354188575
"600",0,-3622.06306978913
"601",0,-4330.25692080772
"602",0,-3694.76460205491
"603",0,-4008.02854437568
"604",0,-3983.46393977863
"605",0,-2580.0114619191
"606",0,-3351.94007809985
"607",0,-2323.89892883043
"608",0,-2905.78147180853
"609",0,-2825.7746997839
"61",0,-2791.75014319279
"610",0,-2085.53736638938
"611",0,-3168.89664982944
"612",0,-333.881678733328
"613",0,-3224.86748069886
"614",0,-3322.21131626142
"615",0,-2239.92575433054
"616",0,-3111.14451991965
"617",0,-3668.86562228994
"618",0,-3243.92135149792
"619",0,-3233.69436565609
"62",0,-2549.03085482924
"620",0,-3823.98885650619
"621",0,-4674.24264677034
"622",0,-4573.85799859154
"623",0,-4037.44286272491
"624",0,-2836.38443060245
"625",0,-2672.35519054744
"626",0,-2310.10845196549
"627",0,-1187.02975634177
"628",0,-1388.48359545615
"629",0,-2631.67709944805
"63",0,-2222.28142506004
"630",0,-3523.77154014645
"631",0,-4565.70927216941
"632",0,-3553.64036205859
"633",0,-3318.99826731794
"634",0,-4296.27512091531
"635",0,-4461.4832054849
"636",0,-4023.89778465178
"637",0,-3504.36097201973
"638",0,-3968.16096412617
"639",0,-4419.03969216549
"64",0,-2441.66461723789
"640",0,-4765.29496898772
"641",0,-4234.94118090753
"642",0,-4612.76167757885
"643",0,-4946.48595859533
"644",0,-4601.07910192807
"645",0,-4651.3795476437
"646",0,-5648.87293042707
"647",0,-5684.51027198662
"648",0,-4809.60614927639
"649",0,-4743.30620453006
"65",0,-3541.53482132944
"650",0,-4552.85668277265
"651",0,-3684.6479243013
"652",0,-4208.59693381693
"653",0,-4050.11008071287
"654",0,-4406.64977616653
"655",0,-4126.36427056992
"656",0,-3571.73184631193
"657",0,-3917.30569627906
"658",0,-3545.72040207929
"659",0,-2501.57729494475
"66",0,-4549.61251513517
"660",0,-3534.02480740422
"661",0,-3658.8289215991
"662",0,-3090.50888292265
"663",0,-3458.98438654961
"664",0,-3642.45527624407
"665",0,-2634.37821616206
"666",0,-2242.24098438343
"667",0,-1476.3163641451
"668",0,-1777.78691213979
"669",0,-1868.24770999995
"67",0,-4917.27303754359
"670",0,-808.601706881042
"671",0,-385.718042553879
"672",0,-4425.86941855473
"673",0,-4070.59781118879
"674",0,-4253.15699227337
"675",0,-4335.31385530028
"676",0,-3579.71346389104
"677",0,-3361.36968636032
"678",0,-2519.32404682688
"679",0,-2575.89056214087
"68",0,-4258.80685940979
"680",0,-1291.27875737336
"681",0,-2745.81784640161
"682",0,-3174.29118752271
"683",0,-3657.08041702139
"684",0,-3054.07082365755
"685",0,-3629.53818600589
"686",0,-2823.82629429494
"687",0,-4142.65244771211
"688",0,-3881.53677461984
"689",0,-4035.70020893896
"69",0,-4974.19557020301
"690",0,-2877.41224866432
"691",0,-4416.90464221032
"692",0,-4507.20852019315
"693",0,-4426.40879394821
"694",0,-4636.46912901344
"695",0,-4586.36843669212
"696",0,-5033.5537074853
"697",0,-4160.86218912602
"698",0,-4847.94801405672
"699",0,-4925.20549484936
"7",0,-4666.20549118079
"70",0,-4196.03308683388
"700",0,-4975.59559429814
"701",0,-4862.22601595805
"702",0,-4882.0701409617
"703",0,-3627.17215763105
"704",0,-1347.12098812196
"705",0,-1452.67968567859
"706",0,-2809.90835130617
"707",0,-3598.57008592598
"708",0,-3701.75890477608
"709",0,-3666.94038695372
"71",0,-4359.76927608332
"710",0,-3382.67149613339
"711",0,-3830.66090740721
"712",0,-4515.412976014
"713",0,-4571.42706962766
"714",0,-4707.56159190523
"715",0,-4339.49452797425
"716",0,-3203.04491834133
"717",0,-3908.10642091222
"718",0,-1727.22587171603
"719",0,-2541.05306824217
"72",0,-4008.04177999751
"720",0,-2827.78049130727
"721",0,-2589.21258909662
"722",0,-1734.35278318866
"723",0,-2628.61354073634
"724",0,-2958.52756081659
"725",0,-1936.25009756449
"726",0,-2684.55983886361
"727",0,-4072.53651461132
"728",0,-4338.50239502764
"729",0,-4718.63034759973
"73",0,-4822.61342255786
"730",0,-1894.17081568049
"731",0,-234.671103725492
"732",0,-2619.25483784712
"733",0,-2524.40592025567
"734",0,-2649.19593564551
"735",0,-1356.40183928381
"736",0,-2567.62050970024
"737",0,-3883.36191513021
"738",0,-3552.89251045697
"739",0,-3162.83351472587
"74",0,-3702.1939960758
"740",0,-3986.16319702067
"741",0,-4299.83392778826
"742",0,-4208.87995903074
"743",0,-4178.3174853747
"744",0,-4813.51624268601
"745",0,-4132.64553988762
"746",0,-4223.18963024756
"747",0,-4703.83135539291
"748",0,-4307.23075601211
"749",0,-4654.5057352105
"75",0,-5264.99613018449
"750",0,-5011.01560984845
"751",0,-4956.01326797401
"752",0,-5023.91093627181
"753",0,-5712.80461436369
"754",0,-4984.02766088983
"755",0,-5336.47994984028
"756",0,-5209.56094222399
"757",0,-4771.12313065126
"758",0,-1585.27525039753
"759",0,-532.757763129178
"76",0,-4796.96288342424
"760",0,-1192.31243585594
"761",0,-1482.11775575605
"762",0,-4063.50497370181
"763",0,-3710.21788966864
"764",0,-3715.12020208333
"765",0,-4102.67337950011
"766",0,-3962.75127159303
"767",0,-4839.72505967587
"768",0,-4594.38062637767
"769",0,-4710.83162864384
"77",0,-4832.72618403348
"770",0,-3803.48538067541
"771",0,-3299.95775937531
"772",0,-3555.19281442122
"773",0,-3103.95480297572
"774",0,-3089.42074598588
"775",0,-3003.8966892137
"776",0,-3030.23828737147
"777",0,-3109.54965662583
"778",0,-2564.32916505789
"779",0,-2350.70852668673
"78",0,-3323.49815879153
"780",0,-3945.92818197796
"781",0,-4041.3450740822
"782",0,-3204.45548733911
"783",0,-3275.52101345686
"784",0,-3294.45705977603
"785",0,-2157.90094555842
"786",0,-3070.59290096591
"787",0,-2346.20564234609
"788",0,-1813.30071094639
"789",0,-3264.11277281695
"79",0,-4134.29096774748
"790",0,-3878.07712593431
"791",0,-4335.36417806099
"792",0,-4098.55175204105
"793",0,-3535.75001422072
"794",0,-4576.21460227461
"795",0,-4101.62091293868
"796",0,-4110.18123152243
"797",0,-3634.58985302753
"798",0,-4008.34002366357
"799",0,-4259.1620155752
"8",0,-4297.88170836423
"80",0,-4473.9552211005
"800",0,-5206.85485273127
"801",0,-4033.63439241041
"802",0,-4631.42513603439
"803",0,-4573.87466227871
"804",0,-4578.72362294618
"805",0,-5014.08054528036
"806",0,-5088.59086604338
"807",0,-5283.03503645745
"808",0,-5397.16456517144
"809",0,-5075.08203753472
"81",0,-3461.68588014955
"810",0,-5220.15525189069
"811",0,-1925.59463660814
"812",0,-1308.77687569609
"813",0,-1056.29866417539
"814",0,-782.206074161976
"815",0,-925.592919801285
"816",0,-1195.56912999775
"817",0,-3979.17487572269
"818",0,-3936.48912162847
"819",0,-4433.44545184311
"82",0,-2879.87062672121
"820",0,-4230.63373505187
"821",0,-4630.85325974002
"822",0,-4757.72586036539
"823",0,-4592.02361497807
"824",0,-4336.95449469169
"825",0,-4584.76503087509
"826",0,-3761.60247989129
"827",0,-1814.92026516044
"828",0,-2425.90177930224
"829",0,-2630.61748422172
"83",0,-698.519433036052
"830",0,-2600.68769558972
"831",0,-2801.26692854038
"832",0,-3454.31594037749
"833",0,-1111.11455485123
"834",0,-1218.0972101116
"835",0,-3457.25171234637
"836",0,-2867.8457810095
"837",0,-2940.3010088147
"838",0,-83.1510079307036
"839",0,-1042.77394973466
"84",0,663.566625776248
"840",0,-3882.79200270445
"841",0,-2954.26155453652
"842",0,-3274.14686653936
"843",0,-4338.57987368554
"844",0,-4390.38540529993
"845",0,-4699.04693834475
"846",0,-4099.19411394131
"847",0,-4556.43660798477
"848",0,-4884.74911913336
"849",0,-4725.73456402672
"85",0,744.326583424244
"850",0,-4212.95775700203
"851",0,-4119.97389720771
"852",0,-3068.43802167801
"853",0,-4571.02838672201
"854",0,-4201.75621239701
"855",0,-4534.0438889456
"856",0,-4626.09899476848
"857",0,-4526.67736198198
"858",0,-4643.47484778832
"859",0,-4867.08489259579
"86",0,1364.8002144994
"860",0,-5161.29316908548
"861",0,-5094.88087001273
"862",0,-5070.6160601351
"863",0,-5151.2776982476
"864",0,-5210.40872736517
"865",0,-2966.49972435553
"866",0,-1009.88147023325
"867",0,-1258.31267014518
"868",0,-790.309179480569
"869",0,-594.623429467158
"87",0,30.9852786301935
"870",0,-1309.3223482134
"871",0,-1626.80465144067
"872",0,-4626.12098672881
"873",0,-4755.6727137552
"874",0,-4650.52222152516
"875",0,-5013.91804755378
"876",0,-4806.25420837149
"877",0,-4903.81725037418
"878",0,-2966.64237324246
"879",0,-5229.23524487868
"88",0,-51.0589428455669
"880",0,-3705.33813982638
"881",0,-3139.0176050585
"882",0,-3775.54676655571
"883",0,-4294.01456814971
"884",0,-4349.20631562123
"885",0,-4476.40415748117
"886",0,-4561.45175140825
"887",0,-3646.62257791941
"888",0,-4194.94212590339
"889",0,-4397.78617156887
"89",0,-3668.54628430903
"890",0,-3366.97886735308
"891",0,-2935.43649744894
"892",0,-2887.86001042647
"893",0,-4021.45009889766
"894",0,-4592.95339259331
"895",0,-4291.44656806142
"896",0,-4389.89286330537
"897",0,-4607.75206228822
"898",0,-4495.60878318358
"899",0,-4401.63700438247
"9",0,-4402.71065246944
"90",0,-3457.22847153245
