"","x"
"1",561.1152291
"2",554.579068766667
"3",550.636857666667
"4",541.577831366667
"5",536.8228995
"6",532.571194966667
"7",533.892313466667
"8",563.335745466667
"9",556.771679233333
"10",549.489933633333
"11",540.4988543
"12",538.089937466667
"13",537.870751
"14",536.700760766667
"15",534.6687725
"16",529.738905366667
"17",527.0394151
"18",521.559884266667
"19",567.174018
"20",550.5682041
"21",557.987428066667
"22",553.8024026
"23",550.564429033333
"24",543.839926733333
"25",537.593619533333
"26",537.295229266667
"27",535.8883885
"28",532.1568408
"29",531.7222411
"30",528.4481224
"31",526.751252333333
"32",517.225211566667
"33",512.620771833333
"34",507.108056666667
"35",508.199442633333
"36",505.772816433334
"37",564.343811666667
"38",554.6457867
"39",549.668378966667
"40",551.388535
"41",554.556397833333
"42",554.525175533333
"43",553.992720033333
"44",513.262417466667
"45",523.564025433333
"46",522.6869316
"47",530.7787952
"48",497.847657866667
"49",530.345802766667
"50",526.4149737
"51",521.942663366667
"52",506.6171503
"53",501.235490733333
"54",492.531342133333
"55",499.463273366667
"56",499.993422866667
"57",500.167643233333
"58",492.162459833333
"59",575.822754
"60",562.952385233333
"61",562.0385041
"62",553.354674033333
"63",545.869788966667
"64",553.9462586
"65",524.0650881
"66",520.6499965
"67",519.908716533333
"68",516.221620433333
"69",502.396987033333
"70",537.443554066667
"71",523.239113133333
"72",523.759387966667
"73",494.960437866667
"74",490.125875233333
"75",506.429646133333
"76",494.5280681
"77",497.579142833333
"78",486.4548607
"79",491.8484011
"80",497.521574433333
"81",467.2725459
"82",484.618343366667
"83",485.392516333333
"84",453.152062166667
"85",451.3456533
"86",441.139357866667
"87",453.600851
"88",455.609003566667
"89",462.382292
"90",463.369552266667
"91",471.057105366667
"92",480.882406966667
"93",485.543192633333
"94",493.701465566667
"95",497.431181266667
"96",576.931405166667
"97",579.793444933333
"98",571.572316266667
"99",545.707936233333
"100",560.3386989
"101",556.0329635
"102",547.373686366667
"103",543.621754433333
"104",550.563074
"105",522.301784033333
"106",546.225564666667
"107",510.950182333333
"108",529.537738166667
"109",527.1001923
"110",526.798437633333
"111",519.3214157
"112",505.6817434
"113",508.046182333333
"114",498.572461966667
"115",489.326273833333
"116",492.955211666667
"117",483.0568216
"118",479.7438855
"119",478.343855666667
"120",463.830362733333
"121",480.1665658
"122",487.102138566667
"123",451.868422833333
"124",452.266563
"125",445.778388766667
"126",440.073427733333
"127",445.3819747
"128",462.093332233333
"129",465.521755133333
"130",468.332981366667
"131",474.933177066667
"132",487.2266082
"133",492.386311766667
"134",500.692167233333
"135",502.901255133333
"136",510.979021433333
"137",511.685043833333
"138",494.873516433333
"139",571.5104688
"140",571.368092333333
"141",567.6410709
"142",547.3435764
"143",547.5273744
"144",553.195262366667
"145",553.571627233333
"146",537.483255633333
"147",533.782292466667
"148",537.276063966667
"149",535.18862
"150",527.290379833333
"151",521.960517
"152",520.147440533333
"153",515.899355533333
"154",526.3267173
"155",489.726595933333
"156",504.9499531
"157",497.498460933333
"158",489.011249466667
"159",486.0365988
"160",487.125542166667
"161",482.5938027
"162",477.852161866667
"163",474.283483433334
"164",458.942266
"165",458.709924066667
"166",461.728530966667
"167",451.962897
"168",453.168192033333
"169",455.783857066667
"170",454.370349133333
"171",451.980305866667
"172",462.3597123
"173",476.966356666667
"174",470.0323951
"175",484.221462033333
"176",492.154317566667
"177",498.1648219
"178",497.974286466667
"179",503.839831933333
"180",511.244554533333
"181",514.305757433333
"182",520.438103266667
"183",515.472261366667
"184",595.848207866667
"185",596.212292266667
"186",562.880083066667
"187",551.861167333333
"188",565.877034633333
"189",559.166553866667
"190",547.830257533333
"191",553.400413933333
"192",548.6696722
"193",526.420145066667
"194",525.208220366667
"195",531.085062233333
"196",532.070040033333
"197",525.7474043
"198",521.9251594
"199",519.701475933333
"200",516.567650133333
"201",509.8669393
"202",506.0823629
"203",499.201550666667
"204",490.998945533333
"205",481.912965133333
"206",479.6628139
"207",477.641234166667
"208",475.7577982
"209",474.954932933333
"210",462.734852066667
"211",453.433519666667
"212",448.702515966667
"213",459.63467
"214",461.951307466667
"215",461.652195066667
"216",437.2248619
"217",451.3484838
"218",457.250984266667
"219",473.635937066667
"220",475.608395133333
"221",479.362451
"222",480.446461766667
"223",491.0812219
"224",480.934097566667
"225",499.072145166667
"226",501.932877733333
"227",508.8415642
"228",491.221284266667
"229",514.928111233333
"230",513.489548866667
"231",601.200197733333
"232",590.5072733
"233",562.825452666667
"234",561.163596166667
"235",539.0746922
"236",568.2849651
"237",556.659411633333
"238",536.2439757
"239",540.6147497
"240",540.953760566667
"241",520.0551999
"242",511.340424266667
"243",530.7479826
"244",527.884524233333
"245",491.272432833333
"246",518.542309366667
"247",513.1400989
"248",503.418786733333
"249",507.816318133333
"250",492.197596
"251",498.8456046
"252",484.4016134
"253",486.123011133333
"254",477.4863496
"255",472.075766266667
"256",471.4019008
"257",473.240223033333
"258",467.292008266667
"259",465.386406
"260",447.137618133333
"261",450.9380778
"262",451.804885566667
