"","x"
"789",9449.17
"790",9781.57
"791",9724.51
"792",9672.57
"793",9621.51
"794",9573.54
"795",9691.4
"796",9580.7
"797",9532.38
"798",9634.27
"799",9581.18
"800",8947.28
"801",9512.75
"802",9318.1
"803",9113.49
"804",9400.88
"805",9220.08
"806",9257.65
"807",9202.62
"808",9180.37
"809",9577.99
"810",9774.33
"811",9611.98
"812",9339.76
"813",9238.71
"814",9320.81
"815",9143.17
"816",9086.77
"817",8703
"818",9525.57
"819",9521.98
"820",8832.67
"821",8667.97
"822",8605.99
"823",8897.92
"824",7980.16
"825",8763.1
"826",8826.66
"827",8359.74
"828",8991.64
"829",9247.82
"830",9401.75
"831",9529.82
"832",9610.56
"833",9350.26
"834",9220.77
"835",9445.13
"836",9472.71
"837",8659.59
"838",8756.11
"839",9041.23
"840",9392.37
"841",9235.57
"842",8911.57
"843",9610.34
"844",9888.59
"845",9868.45
"846",9625.02
"847",9882.84
"848",9684.29
"849",9722.9
"850",9738.34
"851",9768.96
"852",9594.74
"853",9725.22
"854",9745.19
"855",8799.67
"856",9429.71
"857",9318.71
"858",9252.9
"859",9237.64
"860",9315.88
"861",9259.09
"862",9319.99
"863",9393.12
"864",9614.3
"865",9373.48
"866",9277.76
"867",9372.28
"868",9361.64
"869",9304.18
"870",9171.02
"871",9031.04
"872",8866.78
"873",8920.9
"874",8923.85
"875",8779.31
"876",8809.39
"877",8816.43
"878",9471.84
"879",8730.91
"880",8967.39
"881",9452.41
"882",9617.96
"883",8701.35
"884",9609.88
"885",9586.5
"886",9848.99
"887",9574.2
"888",9548.52
"889",9600.4
"890",9680.07
"891",9872.33
"892",9984.9
"893",9905.92
"894",9955.42
"895",9873.04
"896",9852.25
"897",9624.25
"898",9572.67
"899",9458.03
"900",9399.58
"901",9215.46
"902",9320.01
"903",9528.33
"904",9490.68
"905",9463.89
"906",9356.63
"907",9290.05
"908",9304.5
"909",9355.2
"910",9316.45
"911",9250.98
"912",9075.34
"913",8928.35
"914",8891.67
"915",9110.49
"916",8928.54
"917",8796.21
"918",8803.33
"919",9640.01
"920",8200.31
"921",8016.71
"922",8886.83
"923",8875.29
"924",9121.85
"925",9060.8
"926",8947.4
"927",8848.93
"928",9449.82
"929",8726.58
"930",8614.98
"931",8608.17
"932",8893.83
"933",9731.11
"934",9666.25
"935",8325.63
"936",8406.29
"937",10076.72
"938",9801.1
"939",9743.67
"940",9713
"941",9505.32
"942",9196.81
"943",9152.33
"944",9361.51
"945",9353.26
"946",9449.41
"947",9261.78
"948",9320.42
"949",9332.39
"950",9332.43
"951",9221.46
"952",9313.78
"953",9064.25
"954",8832.48
"955",9149.61
"956",9195.99
"957",9259.24
"958",9377.61
"959",9354.49
"960",9301.45
"961",8694.77
"962",8802.42
"963",9193.75
"964",9827.38
"965",9105.96
"966",9258.47
"967",9128.48
"968",9150.05
"969",9137.39
"970",8862.84
"971",8978.59
"972",8917.31
"973",8946.68
"974",9128.67
"975",8937.66
"976",8813.34
"977",9117.17
"978",8975.36
"979",8077.35
"980",9962.26
"981",9770.8
"982",9560.94
"983",9200.62
"984",9333.57
"985",9186.86
"986",9280.41
"987",9109.58
"988",8985.45
"989",8985.78
"990",9015.67
"991",9060.59
"992",9035.8
"993",9015.3
"994",9005.91
"995",8938.99
"996",9329.37
"997",9427.77
"998",9460.21
"999",9598.57
"1000",9573.48
"1001",10035.22
"1002",9673.35
"1003",9425.23
"1004",9198.61
"1005",9197.04
"1006",8980.05
"1007",9125.33
"1008",9054.51
"1009",8929.42
"1010",8817.89
"1011",7911.4
"1012",8431.6
"1013",8943.97
"1014",9955.66
"1015",9888.2
"1016",9744.02
"1017",9268.77
"1018",9224.2
"1019",8893.41
"1020",9407.44
"1021",8835.84
"1022",8849.65
"1023",8926.2
"1024",8973.33
"1025",9063.51
"1026",9015.9
"1027",8883.08
"1028",8727.51
"1029",8829.49
"1030",9129.34
"1031",9305.83
"1032",9368.62
"1033",9430.64
"1034",9490.73
"1035",9708.59
"1036",9513.69
"1037",9100.06
"1038",9126.87
"1039",9241.37
"1040",9118.5
"1041",9001.76
"1042",9423.65
"1043",9421.13
"1044",9909.8
"1045",10093.34
"1046",9788.93
"1047",9703.78
"1048",8766.79
"1049",8955.37
"1050",8902.8
"1051",8867.35
"1052",8942.77
"1053",8869.64
"1054",8948.25
"1055",9023.88
"1056",9038.95
"1057",8873.82
"1058",8785.45
"1059",9112.04
"1060",9323.81
"1061",9248.85
"1062",9950.86
"1063",9348.03
"1064",9533.35
"1065",10041.41
"1066",9492.04
"1067",9379.85
"1068",9588.37
"1069",9591.72
"1070",9231.17
"1071",8925.12
"1072",8063.53
"1073",9085.1
"1074",8937.73
"1075",8849.94
"1076",8970.54
"1077",9032.37
"1078",9136.47
"1079",9225.29
"1080",9016.68
"1081",8970.13
"1082",9394.49
"1083",9586.26
"1084",9866.55
"1085",9420.44
"1086",9167.54
"1087",9038.72
"1088",9343.56
"1089",9249.24
"1090",8717.8
"1091",8756.02
"1092",7916.94
"1093",9304.75
"1094",9095.87
"1095",8564.45
"1096",8062.09
"1097",8809.2
"1098",8777.49
"1099",8685.34
"1100",9285.88
"1101",8179.72
"1102",8362.36
"1103",7899.08
"1104",9319.94
