"plotid","error","value"
"136",0,9344.04812834284
"137",0,9401.64406993311
"138",0,8784.7823153907
"139",0,8876.24393672306
"14",0,9384.6083215248
"140",0,8340.50534426018
"141",0,8082.58273075729
"142",0,7099.29574386241
"143",0,6940.96760808666
"144",0,8050.92132840694
"145",0,8957.78435319368
"146",0,7363.01702061391
"147",0,7025.24766184834
"148",0,8525.38021770436
"149",0,9145.05002712891
"15",0,9443.85644451453
"150",0,9097.81796873052
"151",0,9219.1780604237
"152",0,9435.17547083992
"153",0,9326.0828229718
"154",0,9309.8907266046
"155",0,8534.28887292143
"156",0,8679.63774315828
"157",0,8330.04504699517
"158",0,8078.8132350568
"159",0,8014.61256686611
"16",0,9518.44255545875
"160",0,8206.98277808251
"161",0,7948.11273391231
"162",0,7152.54384272911
"163",0,5725.45834146879
"164",0,4220.23515611171
"165",0,4065.05670322487
"166",0,4182.89362262172
"167",0,3508.07516068555
"168",0,3607.04945389037
"169",0,3828.19038734865
"17",0,9552.15141527473
"170",0,3833.27237290224
"171",0,3851.82663456068
"172",0,4929.80143161653
"173",0,8593.02928051647
"174",0,8596.20305462706
"175",0,9089.94217357014
"176",0,9355.23103839477
"177",0,9378.17190451063
"178",0,9311.06850783496
"179",0,9351.78995035332
"18",0,9338.23144731601
"180",0,9394.80833788383
"181",0,9357.46749940216
"182",0,9186.59739135208
"183",0,8973.53532969424
"184",0,10034.2860663985
"185",0,9573.81294672625
"186",0,8713.8673190732
"187",0,7819.83131276775
"188",0,7930.24520762251
"189",0,7839.53085901447
"19",0,8445.40122495703
"190",0,7194.39966930786
"191",0,8390.30319049384
"192",0,8592.38731653419
"193",0,6975.67573998713
"194",0,7058.80510510011
"195",0,8740.45446488603
"196",0,8938.48691913556
"197",0,9245.59252059714
"198",0,9307.49246332294
"199",0,9338.25897276081
"2",0,9607.92798249884
"20",0,7357.4284681133
"200",0,9210.26047550459
"201",0,9003.920332989
"202",0,8595.30194491058
"203",0,8445.69625685731
"204",0,8085.25016443958
"205",0,6701.99997987321
"206",0,7179.55554830274
"207",0,7322.4631554194
"208",0,7392.90680317242
"209",0,7362.67131444333
"21",0,7747.46216334813
"210",0,5936.38055223136
"211",0,4133.32609932755
"212",0,3764.89083299501
"213",0,4192.03323405812
"214",0,4281.69545585238
"215",0,4253.48444419363
"216",0,2209.46417352328
"217",0,3775.84399257407
"218",0,4137.48616401955
"219",0,7159.61377786852
"22",0,8440.31834483546
"220",0,8454.47785780394
"221",0,8739.78910818922
"222",0,8815.46333177499
"223",0,8998.86093864662
"224",0,8881.64601490554
"225",0,9203.0022889835
"226",0,9275.87447387618
"227",0,9321.5266326975
"228",0,8707.38534914476
"229",0,8453.54752177366
"23",0,9200.23824030781
"230",0,9021.3629605526
"231",0,10399.7030145499
"232",0,10094.203528178
"233",0,9304.00685963093
"234",0,8915.55610616024
"235",0,7675.80329389167
"236",0,7950.75242376784
"237",0,7682.69077472572
"238",0,7150.27142489898
"239",0,8028.82621839128
"24",0,9409.19752985449
"240",0,8466.71725469443
"241",0,7080.86534238849
"242",0,6605.11290953741
"243",0,8492.01407835957
"244",0,8595.33472553763
"245",0,7912.35924149499
"246",0,9089.39458569844
"247",0,9001.25971438415
"248",0,8795.44817048261
"249",0,8472.872610857
"25",0,9429.05666948278
"250",0,7922.99599907152
"251",0,7497.83865222784
"252",0,7117.51645733729
"253",0,6717.48366550992
"254",0,6175.86770644758
"255",0,6690.1890070117
"256",0,6807.88483798942
"257",0,7147.89219064506
"258",0,6063.16737908242
"259",0,5660.43902038696
"26",0,9595.30356953245
"260",0,3969.1053625127
"261",0,4218.61515376807
