"plotid","error","value"
"357",0,-4384.70284972277
"358",0,-2532.33906512215
"359",0,-2505.94098280152
"36",0,-2259.04799123056
"360",0,-2477.36907153656
"361",0,-2531.13555142856
"362",0,-2502.46067292132
"363",0,-2524.30388256104
"364",0,-2492.71967581146
"365",0,-2488.57169769441
"366",0,-2483.39676089118
"367",0,-2426.13594372091
"368",0,-2405.09411166483
"369",0,-1931.0724558873
"37",0,-3122.6490074803
"370",0,-2032.48522470536
"371",0,-1875.71905584384
"372",0,-1908.71072233816
"373",0,-2983.92665037428
"374",0,-2995.70443740704
"375",0,-2964.56102546152
"376",0,-2928.96917702369
"377",0,-2938.98199980056
"378",0,-2948.31834648202
"379",0,-2950.47027044798
"38",0,-3138.57237731932
"380",0,-2896.9033271667
"381",0,-2912.7101026361
"382",0,-2972.48522637685
"383",0,-2910.5703692528
"384",0,-3086.46110644262
"385",0,-3116.35263369009
"386",0,-3125.12714165877
"387",0,-3163.87570057136
"388",0,-3302.17397416131
"389",0,-3167.27932666237
"39",0,-3173.69640564515
"390",0,-2940.48152509859
"391",0,-3005.66888051347
"392",0,-2949.17399645202
"393",0,-3025.55021587407
"394",0,-3368.00461156454
"395",0,-2365.22834463673
"396",0,-2358.17459139509
"397",0,-2708.8164865179
"398",0,-2696.80897853223
"399",0,-2697.23601414648
"4",0,-3779.79772724104
"40",0,-3174.37522671751
"400",0,-2469.21470378894
"401",0,-2428.85057053626
"402",0,-3391.03171695228
"403",0,-3370.11506157567
"404",0,-3631.20301254553
"405",0,-3655.8688584905
"406",0,-3641.23377837757
"407",0,-3654.11559984447
"408",0,-3705.73705812044
"409",0,-3679.10912709047
"41",0,-3764.07408297501
"410",0,-3719.93689627724
"411",0,-3702.55396126189
"412",0,-2527.04952748675
"413",0,-2498.60565320552
"414",0,-2550.19397818323
"415",0,-2552.43756668102
"416",0,-2549.89769786055
"417",0,-2544.38405386306
"418",0,-2539.1323212015
"419",0,-2508.01164265569
"42",0,-3777.34385061532
"420",0,-2476.98114897744
"421",0,-2472.11850062748
"422",0,-2442.51953205457
"423",0,-2397.87932297171
"424",0,-1923.58094261097
"425",0,-1900.44170750505
"426",0,-1921.08810344986
"427",0,-1908.64931652363
"428",0,-3026.56744460905
"429",0,-2998.37364682716
"43",0,-3781.61563589003
"430",0,-2962.03074868389
"431",0,-2957.41318509719
"432",0,-2970.85225685864
"433",0,-2965.59477744139
"434",0,-2982.98699983076
"435",0,-2993.61649863421
"436",0,-2983.95383010422
"437",0,-3000.55150652327
"438",0,-2944.13008415552
"439",0,-3239.02116860842
"44",0,-4088.45823728696
"440",0,-3075.03100532351
"441",0,-3128.21503440888
"442",0,-3147.64899224806
"443",0,-3148.48673188134
"444",0,-3469.53386232637
"445",0,-3278.04858394833
"446",0,-3062.81120107474
"447",0,-2382.3907903829
"448",0,-2359.01544115952
"449",0,-2391.73990328721
"45",0,-4008.86781760636
"450",0,-3103.91108311281
"451",0,-2721.19540375322
"452",0,-2686.17870319067
"453",0,-3003.68828814398
"454",0,-3010.70023303515
"455",0,-2725.47221256484
"456",0,-2458.95726242299
"457",0,-2474.29313182546
"458",0,-3671.24001788426
"459",0,-3673.26950583592
"46",0,-4041.34611382325
"460",0,-3690.61352441527
"461",0,-3711.28513657414
"462",0,-3700.74534760866
"463",0,-3714.729009721
"464",0,-3704.49611890402
"465",0,-2574.44297824148
"466",0,-2559.92421431364
"467",0,-2568.71398181846
"468",0,-2574.59596138621
"469",0,-2563.84181547946
"47",0,-3832.90000474664
"470",0,-2559.54875200892
"471",0,-2540.66262321897
"472",0,-2224.15392354664
"473",0,-2142.48660442872
"474",0,-2200.68696248062
"475",0,-2189.09002089691
"476",0,-2466.70698738774
"477",0,-1949.11395403565
"478",0,-1982.31437980787
"479",0,-1929.3101873657
"48",0,-4086.96922323059
"480",0,-1899.45407802268
"481",0,-1923.446667232
"482",0,-1884.50075419864
"483",0,-3012.73862448925
"484",0,-3040.0155680806
"485",0,-3017.18652224625
"486",0,-3027.5529633626
"487",0,-3006.59905109164
"488",0,-3343.62157881467
"489",0,-3297.21130932292
"49",0,-3879.75203067987
"490",0,-3294.84708042226
"491",0,-2978.31610700268
"492",0,-3302.69516502202
"493",0,-3249.30975273224
"494",0,-3151.25421929005
"495",0,-3184.14573924245
"496",0,-3465.45456647409
"497",0,-3219.99141705503
"498",0,-3250.6043899048
"499",0,-2383.97025817855
"5",0,-3782.19741878075
"50",0,-3870.5968880652
"500",0,-2754.01498225078
"501",0,-2391.49372783482
"502",0,-2710.68466106519
"503",0,-2627.62850596528
"504",0,-3333.87185681896
"505",0,-2666.32925871185
"506",0,-2604.74732648298
"507",0,-2463.76409261118
"508",0,-2455.8075380721
"509",0,-2480.97507126623
"51",0,-3879.12477677097
"510",0,-3676.11951349684
"511",0,-3730.35084695524
"512",0,-3712.89699434751
"513",0,-3715.05739958781
"514",0,-3718.3868618759
"515",0,-3710.11472677727
"516",0,-2257.48299584165
"517",0,-2266.13725311896
"518",0,-2257.94468813002
"519",0,-2583.48013690024
"52",0,-2338.10450103645
"520",0,-2599.89609033863
"521",0,-2278.63258871887
"522",0,-2276.28017108904
"523",0,-2263.71680047523
"524",0,-2229.73601479282
"525",0,-2242.65897645251
"526",0,-2161.38239608708
"527",0,-2148.80389882234
"528",0,-2006.74381273248
"529",0,-1931.9121967244
"53",0,-2345.60365263858
"530",0,-1959.07436467957
"531",0,-1970.69033580748
"532",0,-1931.17631687762
"533",0,-1914.36703992693
"534",0,-1898.6348551182
"535",0,-1924.91960221274
"536",0,-3067.41021854652
"537",0,-3036.8815391944
"538",0,-3070.34069543073
"539",0,-3039.45600283593
"54",0,-2412.84665680556
"540",0,-3343.4944607009
"541",0,-3360.10381874983
"542",0,-3345.06212186132
"543",0,-3296.14111778236
"544",0,-3319.62774825203
"545",0,-3199.26591574103
"546",0,-3277.98695125565
"547",0,-3323.07927696026
"548",0,-3183.52941533174
"549",0,-3249.33784978953
"55",0,-2350.95729268284
"550",0,-3411.59609738894
"551",0,-3259.39808494567
"552",0,-3603.66786405716
"553",0,-2408.69812871182
"554",0,-2408.83512256491
"555",0,-2630.18807840032
"556",0,-2556.98771189028
"557",0,-2635.64162832425
"558",0,-2614.45464072761
"559",0,-2646.36030033954
"56",0,-2328.90166230739
"560",0,-2959.57025449079
"561",0,-3255.22954966108
"562",0,-2604.64233974378
"563",0,-3680.88617517614
"564",0,-3961.96221678574
"565",0,-3716.24590156555
"566",0,-3719.72130778753
"567",0,-3714.02327721639
"568",0,-3715.23371636287
"569",0,-2256.17664171093
"57",0,-2317.80403417911
"570",0,-2256.90133888326
"571",0,-2239.02240690581
"572",0,-2305.76032452174
"573",0,-2317.38384523041
"574",0,-2302.41237786125
"575",0,-2261.31411226228
"576",0,-2272.73323930502
"577",0,-2182.780343986
"578",0,-2221.35865212265
"579",0,-2156.08830404379
"58",0,-2339.21597826659
"580",0,-2124.54262377043
"581",0,-1965.29858956348
"582",0,-1960.84984717048
"583",0,-1965.57217123255
"584",0,-1978.81551395972
"585",0,-1947.64535292245
"586",0,-1938.5131105939
"587",0,-1917.7926440687
"588",0,-1915.2938649856
"589",0,-1924.34474849859
"59",0,-3094.86731533309
"590",0,-3102.70987667408
"591",0,-3380.43358617212
"592",0,-3690.25701967104
"593",0,-3327.97627462701
"594",0,-3366.4605260179
"595",0,-3321.13511548635
"596",0,-3300.15537215673
"597",0,-3337.45267662485
"598",0,-3326.45142738909
"599",0,-3347.58943401933
"6",0,-3815.84002590441
"60",0,-3108.50292170458
"600",0,-3374.97226916746
"601",0,-3402.52984227901
"602",0,-3251.29396363052
"603",0,-3285.59723366022
"604",0,-3273.53456891952
"605",0,-3528.65581157686
"606",0,-3306.08346416942
"607",0,-2638.04840915494
"608",0,-2434.04212524811
"609",0,-2418.9105831185
"61",0,-3127.31467153555
"610",0,-2648.43347836699
"611",0,-2488.82143072252
"612",0,-3118.35143458095
"613",0,-2575.9446644676
"614",0,-2671.80888875346
"615",0,-3860.20007162949
"616",0,-3682.10483045733
"617",0,-3673.62234436055
"618",0,-3938.17408942998
"619",0,-3689.31905619643
"62",0,-3138.15640677546
"620",0,-3661.29610439475
"621",0,-3692.18204421752
"622",0,-3694.49145760838
"623",0,-2254.82765609369
"624",0,-2319.71301192589
"625",0,-2290.04077135732
"626",0,-2321.83849287131
"627",0,-2347.1305163158
"628",0,-2251.39920546067
"629",0,-2232.04111023388
"63",0,-3140.79214838656
"630",0,-2198.54935711672
"631",0,-2193.75675932993
"632",0,-2178.80783395758
"633",0,-2145.72669056741
"634",0,-2120.87926959526
"635",0,-1975.9961566083
"636",0,-1970.14474219959
"637",0,-1970.08977907934
"638",0,-1955.75469620598
"639",0,-1937.90555380077
"64",0,-3158.95290940158
"640",0,-1951.46944608122
"641",0,-1948.41295625526
"642",0,-1964.60024265611
"643",0,-2003.9184701164
"644",0,-1971.93228569252
"645",0,-3399.56355042125
"646",0,-3588.74745277781
"647",0,-3561.13673139023
"648",0,-3333.33066369984
"649",0,-3325.52573643629
"65",0,-3415.86637736523
"650",0,-3375.27567908494
"651",0,-3511.71467768396
"652",0,-3328.78011192607
"653",0,-3383.12099223811
"654",0,-3278.66976177271
"655",0,-3277.13184979126
"656",0,-3294.99489734769
"657",0,-3301.7205193455
"658",0,-3314.36816588878
"659",0,-2652.25239951733
"66",0,-4077.26642238628
"660",0,-2467.05495372739
"661",0,-2450.03153751215
"662",0,-2461.95977164138
"663",0,-2420.91863758666
"664",0,-2436.41161693756
"665",0,-3417.70610662572
"666",0,-3723.52700498322
"667",0,-3779.39800504286
"668",0,-3939.2734546789
"669",0,-3914.87836876055
"67",0,-4004.21869239974
"670",0,-4042.67991362771
"671",0,-4284.08374538229
"672",0,-3910.84746064959
"673",0,-3672.02544259841
"674",0,-3693.59703087597
"675",0,-2228.06500885979
"676",0,-2231.08139266628
"677",0,-2270.33079712319
"678",0,-2303.09557646063
"679",0,-2317.86807876565
"68",0,-4078.26390000182
"680",0,-2313.85643390668
"681",0,-2233.61380772814
"682",0,-2188.39096775545
"683",0,-2224.82044556904
"684",0,-2215.77664822923
"685",0,-2221.33286544327
"686",0,-1971.41082734336
"687",0,-1970.42769585401
"688",0,-1984.76279567845
"689",0,-1975.2808005595
"69",0,-4138.67371947914
"690",0,-1953.28828537632
"691",0,-1970.47980784593
"692",0,-1939.58081707915
"693",0,-1974.22167977409
"694",0,-1961.3254941006
"695",0,-1937.08825809836
"696",0,-2002.41515761028
"697",0,-1920.85075799466
"698",0,-3430.79106805009
"699",0,-3407.35716074814
"7",0,-3820.93234657308
"70",0,-3884.91748552015
"700",0,-3377.72271201439
"701",0,-3352.32679486266
"702",0,-3345.41722814683
"703",0,-3356.77870974732
"704",0,-3372.96191050698
"705",0,-3342.85318982156
"706",0,-3352.52722790101
"707",0,-3322.46792577825
"708",0,-3247.64189353749
"709",0,-3264.49007959714
"71",0,-3945.58878877553
"710",0,-3236.55680340288
"711",0,-3282.88221151938
"712",0,-3336.13208112164
"713",0,-3330.26452989176
"714",0,-3344.60034418403
"715",0,-3363.40536103668
"716",0,-3309.00570774281
"717",0,-3312.21250814532
"718",0,-3489.10429630524
"719",0,-3477.16803246566
"72",0,-4075.02647580563
"720",0,-3588.51491759444
"721",0,-3573.18543602954
"722",0,-3769.10440477004
"723",0,-3576.79136889772
"724",0,-3599.7112936709
"725",0,-3791.85183020134
"726",0,-3940.92942410231
"727",0,-3940.50745770371
"728",0,-3667.70737892866
"729",0,-2527.86388236397
"73",0,-4157.93128141783
"730",0,-2642.68180448068
"731",0,-2757.01648520978
"732",0,-2269.99630605123
"733",0,-2247.69436473282
"734",0,-2235.85775286839
"735",0,-2438.5923557072
"736",0,-2354.31642036692
"737",0,-2232.31076693051
"738",0,-2220.39395905404
"739",0,-2028.77653590278
"74",0,-4504.61758219738
"740",0,-1993.56430941612
"741",0,-2005.13400724146
"742",0,-1945.90127470372
"743",0,-1949.20817308987
"744",0,-1955.96443735601
"745",0,-1626.63573350209
"746",0,-1638.12781668347
"747",0,-1982.82209748621
"748",0,-1996.21509117833
"749",0,-1983.35098463462
"75",0,-4278.74060466296
"750",0,-2037.7055419609
"751",0,-3452.77948535112
"752",0,-3452.16020038316
"753",0,-3730.54653646362
"754",0,-3418.54323848239
"755",0,-3384.904270326
"756",0,-3368.1588807713
"757",0,-3350.50314277657
"758",0,-3382.89810341531
"759",0,-3371.66764582839
"76",0,-4369.96903133227
"760",0,-3394.42923237186
"761",0,-3393.10583315105
"762",0,-3237.1960792144
"763",0,-3312.73938492954
"764",0,-3295.57163580908
"765",0,-3492.89074053885
"766",0,-3553.77656237073
"767",0,-3595.2777890847
"768",0,-3403.91892749322
"769",0,-3339.81589602401
"77",0,-2346.5394484644
"770",0,-3333.94898391463
"771",0,-3323.48131465331
"772",0,-3334.09693513963
"773",0,-3323.33989948869
"774",0,-3317.67064397936
"775",0,-3600.97593568181
"776",0,-3616.35471449661
"777",0,-3608.2820279591
"778",0,-3591.74270342179
"779",0,-3949.31434668006
"78",0,-2405.77396253676
"780",0,-3823.2300411504
"781",0,-3856.50091356629
"782",0,-3869.39562830922
"783",0,-2539.72475570008
"784",0,-2591.1370649897
"785",0,-2599.5913697213
"786",0,-2285.32425287717
"787",0,-2184.52081628194
"788",0,-2410.14172686405
"789",0,-2170.5402814638
"79",0,-2355.97321000627
"790",0,-2193.86024490551
"791",0,-2192.78672170632
"792",0,-2001.15418976615
"793",0,-1986.24517618259
"794",0,-2003.75318901933
"795",0,-1978.75989003069
"796",0,-1593.32022738225
"797",0,-1585.26220537942
"798",0,-1612.95280942698
"799",0,-1599.22670355
"8",0,-3142.80396874286
"80",0,-2329.24598455129
"800",0,-1870.58100234967
"801",0,-1628.89909214706
"802",0,-1630.98125468025
"803",0,-2012.2842501229
"804",0,-3405.07457279249
"805",0,-3495.48437429299
"806",0,-3451.84408796326
"807",0,-3462.69948353873
"808",0,-3466.25614966632
"809",0,-3397.97925004072
"81",0,-2588.50621690777
"810",0,-3355.60079596212
"811",0,-3380.91186283848
"812",0,-3348.8036729667
"813",0,-3375.38951265912
"814",0,-3342.03080335878
"815",0,-3362.93191504397
"816",0,-3374.98984730128
"817",0,-3409.19854262533
"818",0,-3233.4605988701
"819",0,-3193.39604373094
"82",0,-2358.94144205752
"820",0,-3307.72796894754
"821",0,-3373.49845558205
"822",0,-3344.10618066493
"823",0,-3335.26782604482
"824",0,-3588.61395556955
"825",0,-3352.34225536051
"826",0,-3345.51112164002
"827",0,-3520.75582887345
"828",0,-3608.55665124238
"829",0,-3597.37118015461
"83",0,-2312.58683756091
"830",0,-3603.98482689047
"831",0,-3622.34779725842
"832",0,-3657.94143931494
"833",0,-3809.66773067798
"834",0,-3799.71359453672
"835",0,-3680.42470753264
"836",0,-3661.94072906689
"837",0,-3785.67616680201
"838",0,-2777.29854106038
"839",0,-2512.72990412381
"84",0,-2346.22377139673
"840",0,-2201.01328007048
"841",0,-2128.72494975906
"842",0,-2346.5759765402
"843",0,-2162.30314779597
"844",0,-2151.08591014411
"845",0,-1654.93632389983
"846",0,-1619.94829406168
"847",0,-1622.9102853633
"848",0,-1634.21640009855
"849",0,-1628.13461295643
"85",0,-2331.31721266816
"850",0,-1616.67003887606
"851",0,-1549.50931434682
"852",0,-1539.05223435023
"853",0,-1587.56158054508
"854",0,-1597.00796987347
"855",0,-1993.4808383838
"856",0,-2093.22309133551
"857",0,-2100.1720619271
"858",0,-2117.35469147549
"859",0,-3459.4444058229
"86",0,-2263.54058828619
"860",0,-3447.01692952696
"861",0,-3428.10113760422
"862",0,-3402.74513503098
"863",0,-3374.6543556891
"864",0,-3334.50926377739
"865",0,-3393.98938296849
"866",0,-3373.22305361758
"867",0,-1919.96504396417
"868",0,-3352.26792045972
"869",0,-1906.91226747103
"87",0,-2248.55867613292
"870",0,-1908.76014178377
"871",0,-1899.14819027817
"872",0,-3320.59061810551
"873",0,-3334.21951598664
"874",0,-3295.24473609713
"875",0,-3342.19348708204
"876",0,-3357.43815035288
"877",0,-3378.95797624864
"878",0,-3557.71308381466
"879",0,-2396.975584248
"88",0,-2300.18968741622
"880",0,-2413.36483321193
"881",0,-2189.90051618393
"882",0,-2169.33376571035
"883",0,-2346.62869442849
"884",0,-2128.48459384012
"885",0,-1360.93245790639
"886",0,-1383.06357257081
"887",0,-1632.2178677068
"888",0,-1534.97293866112
"889",0,-1576.04091873579
"89",0,-2294.3547019916
"890",0,-1571.0166439205
"891",0,-1619.19178910854
"892",0,-1566.80230781664
"893",0,-1611.29762834635
"894",0,-1618.77806708221
"895",0,-1612.25550825505
"896",0,-2054.56811818135
