"plotid","error","value"
"304",0,9155.51693739485
"305",0,9386.88116169857
"306",0,8962.70673553594
"307",0,9084.49663944929
"308",0,8281.59509977369
"309",0,6141.25424697887
"31",0,10825.2391159811
"310",0,6066.71426842225
"311",0,6120.68934370375
"312",0,6779.65596960274
"313",0,6531.1059103956
"314",0,7659.60415831379
"315",0,6460.64523478645
"316",0,7094.14705637961
"317",0,8517.26350590068
"318",0,9738.96284354356
"319",0,9789.08047516623
"32",0,10917.3131838072
"320",0,9989.35799829068
"321",0,10007.5159497093
"322",0,10200.8701357961
"323",0,10170.2760185451
"324",0,10253.9297924538
"325",0,10239.9698367419
"326",0,10322.4284231196
"327",0,10469.7272995226
"328",0,10445.9182573413
"329",0,10044.4811663123
"33",0,10868.5817691086
"330",0,10448.9938120042
"331",0,9221.78960729043
"332",0,10473.4855538641
"333",0,10369.9801894373
"334",0,9841.98897974107
"335",0,9756.36146955371
"336",0,9378.48418782765
"337",0,8515.44707595571
"338",0,9484.80396144157
"339",0,9420.79596912042
"34",0,10743.7375434432
"340",0,9597.50427795985
"341",0,4368.87615379925
"342",0,9378.17323990924
"343",0,6015.75017062395
"344",0,9239.63366845541
"345",0,9577.64141182562
"346",0,9164.69277005317
"347",0,8656.64014177453
"348",0,8700.97780054222
"349",0,10045.9079938651
"35",0,10921.2650017159
"350",0,9902.53943938078
"351",0,9996.83919305156
"352",0,9722.78949841926
"353",0,9825.43324795684
"354",0,9471.56717359145
"355",0,8856.03691032128
"356",0,9478.23031067916
"357",0,8582.88456958934
"358",0,8767.29294627272
"359",0,8761.04142736526
"36",0,10464.8271156821
"360",0,8781.88115739429
"361",0,5941.09820715562
"362",0,7832.78457939509
"363",0,6316.88546635081
"364",0,5865.20384794957
"365",0,7703.98384732744
"366",0,8047.76928632615
"367",0,8428.70101874237
"368",0,8016.0460262996
"369",0,8700.11374038928
"37",0,9010.3013475848
"370",0,8889.3338154944
"371",0,9751.31325488651
"372",0,9830.36671851724
"373",0,9909.41205958911
"374",0,9834.90271128975
"375",0,10020.6320574155
"376",0,10071.3422814046
"377",0,10086.1215365786
"378",0,10164.4301293317
"379",0,9970.4422923752
"38",0,8680.49612588654
"380",0,9130.66341992471
"381",0,8879.27120345773
"382",0,10036.4624699559
"383",0,10446.6541217134
"384",0,9792.37704428108
"385",0,10111.8145010181
"386",0,10543.9261910388
"387",0,10195.4538720186
"388",0,9867.18733457851
"389",0,10202.7671229569
"39",0,7980.38134883131
"390",0,10054.8456893517
"391",0,9711.95487811047
"392",0,8874.36697904891
"393",0,9310.02391584516
"394",0,6176.72693570883
"395",0,7878.60887521793
"396",0,8526.94360873503
"397",0,6878.19574709195
"398",0,7910.12851606847
"399",0,8630.72294144308
"4",0,10452.6622599598
"40",0,8379.11965424724
"400",0,10186.4096956062
"401",0,10149.1951476747
"402",0,9095.08006595408
"403",0,9797.79656541776
"404",0,9967.19145728033
"405",0,10061.4785197012
"406",0,10196.9872141792
"407",0,8834.48418387397
"408",0,8932.21540893082
"409",0,9099.81456044232
"41",0,9963.56421400003
"410",0,8803.42483321037
"411",0,8906.82648125506
"412",0,9012.33791329504
"413",0,9190.85502594847
"414",0,8624.58436932315
"415",0,6054.16023165783
"416",0,6403.81235634299
"417",0,6435.38489031262
"418",0,5621.02763528758
"419",0,6651.50253144099
"42",0,10439.6590740058
"420",0,7983.0365750559
"421",0,6980.75409583819
"422",0,6984.52329422392
"423",0,8716.06137579094
"424",0,8743.90573034781
"425",0,9637.47472016065
"426",0,9687.22407795057
"427",0,9809.92086094868
"428",0,9959.36901773894
"429",0,9594.94715894733
"43",0,10241.3999650733
"430",0,9839.50884513753
"431",0,9812.29634834132
"432",0,9656.38806526344
"433",0,9791.81139703845
"434",0,9799.93684614839
"435",0,9908.73500979676
"436",0,10021.2004482776
"437",0,10661.2140904254
"438",0,11045.0487060715
"439",0,10480.7624996823
"44",0,10793.5011683955
"440",0,10280.1382817587
"441",0,10087.1908509972
"442",0,9767.72532711871
"443",0,9357.84703648975
"444",0,7374.72885160145
"445",0,8685.80918722196
"446",0,8676.00103267292
"447",0,9111.61115418327
"448",0,8235.83237867058
"449",0,8120.21846867525
"45",0,8694.33767605746
"450",0,4755.01183623487
"451",0,7956.06157718273
"452",0,9252.02545364173
"453",0,5210.65426699936
"454",0,6144.7639330748
"455",0,9078.63506615278
"456",0,9653.98856540233
"457",0,9876.53018550849
"458",0,9990.91812948154
"459",0,9296.85266178118
"46",0,6367.12701237824
"460",0,8613.01146939848
"461",0,8798.48403357257
"462",0,8672.65171368177
"463",0,9048.87188219765
"464",0,9516.45631271833
"465",0,9648.12111031246
"466",0,9469.10343351201
"467",0,8422.01302829777
"468",0,7314.8366675845
"469",0,6017.76858674893
"47",0,10580.7612988878
"470",0,5704.16485734775
"471",0,6642.10527781159
"472",0,6632.12768401304
"473",0,7977.89692496614
"474",0,6879.68715482884
"475",0,6947.90089375514
"476",0,7122.88086573057
"477",0,9049.22942846145
"478",0,9583.06437188918
"479",0,9699.53885268689
"48",0,10322.4676694349
"480",0,9609.03495071855
"481",0,9651.89073320427
"482",0,9840.05493567747
"483",0,9363.33666541058
"484",0,9665.84869948402
"485",0,9759.40792185723
"486",0,10012.9686095727
"487",0,10149.9069713149
"488",0,10563.4077557522
"489",0,10432.5622851046
"49",0,10237.9789313157
"490",0,10806.0489024105
"491",0,10962.9577526642
"492",0,9578.05327660153
"493",0,9672.95449588513
"494",0,9799.59313853414
"495",0,9788.93538148206
"496",0,7857.10247260975
"497",0,8702.64827186171
"498",0,8754.08486601144
"499",0,8428.21351335226
"5",0,10274.8621777169
"50",0,10657.6139543017
"500",0,5977.70069938209
"501",0,8104.02189914327
"502",0,6540.05929396885
"503",0,7807.08361946081
"504",0,3452.97888755451
"505",0,8868.04578236126
"506",0,9850.33018076914
"507",0,9639.90893779851
"508",0,9798.442293252
"509",0,9827.94009986863
"51",0,10584.5369488996
"510",0,9757.54725382965
"511",0,8456.12196575032
"512",0,8677.16522261082
"513",0,8672.57340557091
"514",0,8933.94210285886
"515",0,9295.60727134616
"516",0,9459.2477842787
"517",0,9314.54863723717
"518",0,9642.06790558187
"519",0,8685.90326460222
"52",0,10755.4486583021
"520",0,7741.18433439981
"521",0,6330.86821038134
"522",0,6407.68951618895
"523",0,6377.16232928118
"524",0,6731.78035460757
"525",0,6743.37683130809
"526",0,7959.50083148235
"527",0,8417.55807718316
"528",0,8935.41872995747
"529",0,9190.06073106056
"53",0,10747.1665778177
"530",0,9852.14548659686
"531",0,9759.97757785805
"532",0,9465.35156475143
"533",0,9410.44849319175
"534",0,10045.2044089594
"535",0,9872.55631355462
"536",0,10100.9818072221
"537",0,9746.72233421262
"538",0,10009.2295495035
"539",0,10167.5635902035
"54",0,9361.46943076878
"540",0,10517.3247557337
"541",0,10636.6726079368
"542",0,10918.5769776643
"543",0,10761.7841207363
"544",0,10498.0643082307
"545",0,9677.25090408823
"546",0,9901.49522379583
"547",0,9990.97724215952
"548",0,9959.6941682291
"549",0,9637.11066644855
"55",0,10259.1820827932
"550",0,8390.54945180069
"551",0,9589.84136435478
"552",0,7676.83222064847
"553",0,8185.76479616996
"554",0,8028.12036899294
"555",0,6555.99949256691
"556",0,8058.31801715513
"557",0,8305.83514330326
"558",0,8744.46490804031
"559",0,8189.11684427709
"56",0,10188.2723746052
"560",0,7013.24783034991
"561",0,3937.53953328315
"562",0,9088.36475625312
"563",0,9694.46466544258
"564",0,8523.86347156858
"565",0,9477.9228751133
"566",0,9294.88330686739
"567",0,9903.23212203317
"568",0,9758.34706621207
"569",0,9627.60219132148
"57",0,9371.47343439716
"570",0,9072.71784645583
"571",0,9005.06310007652
"572",0,8252.50869305271
"573",0,7692.95473062355
"574",0,6371.00488709848
"575",0,6840.77287580366
"576",0,6957.46640276606
"577",0,8174.22141466712
"578",0,8390.80543941591
"579",0,8905.3593357695
"58",0,8524.96268349024
"580",0,9076.49648706351
"581",0,9657.37223966128
"582",0,9830.55108174919
"583",0,9873.96444726137
"584",0,9745.417175186
"585",0,9641.48470574276
