"plotid","error","value"
"259",0,NA
"26",0,5931.29035050146
"260",0,NA
"261",0,NA
"262",0,NA
"263",0,NA
"264",0,NA
"265",0,NA
"266",0,NA
"267",0,5554.62449550881
"268",0,NA
"269",0,NA
"27",0,5937.24357909668
"270",0,5467.5177780077
"271",0,5625.60428271644
"272",0,5740.12606608644
"273",0,5775.90983504943
"274",0,5846.00804282962
"275",0,5758.855929941
"276",0,5804.91600975112
"277",0,5797.84420676809
"278",0,5152.3567480351
"279",0,5791.6862170467
"28",0,5963.77004507953
"280",0,6519.91112442076
"281",0,6457.48166291935
"282",0,6080.40986756061
"283",0,6321.54909532851
"284",0,5899.54236640764
"285",0,6186.99607267432
"286",0,6095.21812957747
"287",0,6084.62296728919
"288",0,6206.86359950365
"289",0,6041.92552148407
"29",0,5934.06925235934
"290",0,5897.13569212441
"291",0,5868.56470999618
"292",0,5853.43236941322
"293",0,5276.87838877457
"294",0,5861.03126397165
"295",0,5876.24516852812
"296",0,5404.37267175909
"297",0,5278.92766937921
"298",0,5866.10968142644
"299",0,6009.07057156579
"3",0,6114.62738876313
"30",0,5811.20220784917
"300",0,5961.52938439342
"301",0,5773.6558914653
"302",0,5681.99642755029
"303",0,5779.65179841991
"304",0,5753.08871040211
"305",0,5686.28858832704
"306",0,5587.83456363266
"307",0,5547.92878216255
"308",0,5494.28882304543
"309",0,NA
"31",0,5852.02104866784
"310",0,NA
"311",0,NA
"312",0,NA
"313",0,NA
"314",0,NA
"315",0,4978.86000737783
"316",0,5113.93351723469
"317",0,5572.54339257505
"318",0,NA
"319",0,NA
"32",0,5847.4195956184
"320",0,NA
"321",0,NA
"322",0,5754.48872635226
"323",0,5753.54213017974
"324",0,5811.75435424538
"325",0,5788.28809247891
"326",0,5763.50173924169
"327",0,NA
"328",0,NA
"329",0,NA
"33",0,5873.06129236485
"330",0,NA
"331",0,NA
"332",0,5988.81125212074
"333",0,5891.28719291283
"334",0,5579.92043320538
"335",0,5513.34648840876
"336",0,5340.36879379696
"337",0,5367.97208667991
"338",0,5388.71872514438
"339",0,5965.90409895724
"34",0,5789.22827334065
"340",0,5978.7644149674
"341",0,4307.98364115611
"342",0,5769.18386920959
"343",0,4731.72508553213
"344",0,5681.09637230755
"345",0,5804.34427909268
"346",0,5722.41592306841
"347",0,4970.71010180077
"348",0,4922.84676236376
"349",0,5692.26701734351
"35",0,5799.19721459301
"350",0,5745.49774104005
"351",0,5675.14207333027
"352",0,5599.30499383472
"353",0,5641.99431546295
"354",0,5600.72387596956
"355",0,5754.97733954568
"356",0,5725.83692231746
"357",0,5534.3760683584
"358",0,5446.57375813333
"359",0,5516.40216786447
"36",0,5899.79103250045
"360",0,5585.48839483717
"361",0,NA
"362",0,NA
"363",0,NA
"364",0,NA
"365",0,NA
